Time,Batch_id,Ax,Ay,Az,Cu,Fx,Fy,Fz
1748336536.184939,1748336536488255500,6.582842493972595,3.949095126194037,2.8638569292275764,4.458754234443189,16.270943327127902,8.80581072420423,5.32944730979339
1748336536.185939,1748336536488255500,5.586413159581286,3.5908078249458297,2.5376140629291664,1.205481124301889,16.495254371776483,9.058503982665487,5.259559923093356
1748336536.186939,1748336536488255500,4.373302407910398,3.628040406506546,2.486648152104251,3.8422803430280466,16.428113650929287,8.795434430982391,5.2458265938291575
1748336536.187939,1748336536488255500,5.282753990295114,3.737907040620136,2.6239814447462386,2.7069917905209513,17.62291329691458,8.638569292275765,4.8506118961149935
1748336536.188939,1748336536488255500,6.183050019837031,3.6359752189703056,2.946867275002289,1.4343699453718681,19.13205359050264,9.096346934415724,5.199133274330881
1748336536.189939,1748336536488255500,6.831568346201972,3.424176763206885,2.4961088900418105,1.358073671681875,18.637653736991485,8.6886196478164,5.135349589526047
1748336536.190939,1748336536488255500,4.246650593585009,4.333628345591602,2.8547013763847775,5.355998413037507,17.27805413983581,8.196050904873806,5.077669606616412
1748336536.191939,1748336536488255500,4.930265205847347,4.3989379558702355,2.7988525040437024,1.043733024079104,18.327890865810115,8.218634601886043,5.075228125858333
1748336536.192939,1748336536488255500,5.580309457686087,4.259163182470168,2.7796258430738243,2.0142216254158147,17.51457258827479,8.9181188390759,5.10422070986053
1748336536.193939,1748336536488255500,5.305642872402112,3.325907162694174,2.904751731925413,3.4394360179448835,16.698202459791865,8.850978118228706,5.308084353160192
1748336536.194939,1748336536488255500,6.392101809747612,3.9271217993713186,2.7140110477004304,2.8107547227393415,18.78109073152867,8.777123325296792,5.009613330484939
1748336536.195939,1748336536488255500,6.073183385723441,3.554795983764153,2.71614734336375,5.658131656849879,16.84774315622425,9.01699880977813,5.371562852870266
1748336536.196939,1748336536488255500,4.295480208746605,3.750724814600055,2.531205175939207,3.6561174352244636,18.398083437604907,8.293710135196998,5.313882869960631
1748336536.197939,1748336536488255500,6.031983397930844,4.23230689413129,3.0158391064180425,5.230872524185919,16.553239539780876,8.298593096713157,5.235755485702079
1748336536.198939,1748336536488255500,4.924161503952147,3.4577471236304818,2.6105533005768,3.8087099826044497,18.41029084139531,8.566545609912412,5.007782219916379
1748336536.199939,1748336536488255500,6.285287026581622,4.353160191656239,2.999359111301004,2.371288186284982,18.14477980895413,8.90163884395886,5.300149540696433
1748336536.200939,1748336536488255500,4.766991180150761,4.158452101199377,2.762535477767266,5.630664998321482,17.355876338999604,8.343150120548112,5.339518417920469
1748336536.201939,1748336536488255500,5.645924253059481,4.102298043763542,2.7082125308999907,0.6866664632099369,18.26685384685812,8.460341196935941,5.018463698232979
1748336536.202939,1748336536488255500,6.8178350169377735,3.58775597399823,2.7030243842890713,1.0132145146031069,19.01455732902005,9.275185399945066,5.3108310190130315
1748336536.203939,1748336536488255500,6.268501846369823,3.871578112125004,3.052461317789239,4.873805963316752,17.365031891842403,9.24771874141667,4.9797051911984616
1748336536.204939,1748336536488255500,6.080813013092441,4.632099368266854,2.576372569963683,1.968443861201819,16.951506088442642,8.852198858607746,5.10330515457625
1748336536.205939,1748336536488255500,5.259865108188117,4.531998657185583,2.6895962401196325,1.1017181920834986,17.175817133091222,8.383434553056428,5.411542100283822
1748336536.206939,1748336536488255500,4.655598620563372,3.544419690542314,2.757652516251106,1.0742515335551013,19.507431257057405,8.722190008239998,5.117343668935209
1748336536.207939,1748336536488255500,7.055879390850551,4.12671285134434,3.0668050172429577,6.332590716269417,18.872646259956664,8.731955931272317,5.018463698232979
1748336536.208939,1748336536488255500,6.151005584887233,4.643696401867733,2.806482131412702,0.7415997802667318,17.54356517227699,8.968169194616534,5.021210364085818
1748336536.209939,1748336536488255500,7.440412610248115,4.032105471968749,3.107394634846034,4.879909665211951,16.870632038331248,9.405804620502334,5.234229560228278
1748336536.210939,1748336536488255500,6.364635151219215,3.69273964659566,2.7124851222266306,5.554368724631489,18.02575762199774,8.292489394817958,5.129245887630848
1748336536.211939,1748336536488255500,6.645405438398388,4.559465315713981,2.6236762596514787,1.391644032105472,19.338053529465622,9.092684713278603,5.298623615222633
1748336536.212939,1748336536488255500,6.285287026581622,4.368419446394238,2.6761680959501937,5.774101992858669,19.00234992522965,9.182409131138035,5.355388042847987
1748336536.213939,1748336536488255500,7.332071901608326,4.330576494644002,3.020416882839442,1.205481124301889,17.218543046357617,8.982207708975494,5.462508011108738
1748336536.214939,1748336536488255500,5.580309457686087,3.743400372325816,3.1913205359050263,1.4343699453718681,18.849757377849667,8.681295205542161,5.452436902981658
1748336536.215939,1748336536488255500,6.869716483046968,3.8435010834070864,2.7014984588152715,3.347880489516892,17.740409558397168,8.966948454237494,5.445417645802179
1748336536.216939,1748336536488255500,7.524338511307108,4.123050630207221,2.661824396496475,1.8402661214026306,19.392986846522415,8.558000427259133,5.493942075869015
1748336536.217939,1748336536488255500,7.457197790459914,3.858149967955565,2.8937650685140537,5.917538987395855,17.08578753013703,9.263588366344187,4.982757042146061
1748336536.218939,1748336536488255500,5.809198278756066,4.807885982848598,2.6487014374217965,3.7537766655476545,17.859431745353557,8.60072634052553,5.067903683584094
1748336536.219939,1748336536488255500,6.767479476302377,4.691305276650288,3.194677571947386,2.307199316385388,17.71752067629017,9.320352793969542,5.311746574297311
1748336536.220939,1748336536488255500,7.664723654896695,4.187749870296335,3.1897946104312265,5.386516922513504,19.151890621662037,8.57631153294473,5.311441389202551
1748336536.221939,1748336536488255500,6.233405560472427,4.78469191564684,2.967314676351207,4.9226355784783475,18.923001800592058,9.049958800012208,5.088045899838252
1748336536.222939,1748336536488255500,6.047242652668844,3.7086092715231787,3.1260109256263924,3.9490951261940364,17.80449842829676,8.501235999633778,5.173497726371044
1748336536.223939,1748336536488255500,5.240028077028718,3.9136936552018797,2.748191778313547,5.172887356181524,19.176305429242834,8.973052156132695,5.307473982970672
1748336536.224939,1748336536488255500,6.381420331431013,4.510025330362865,2.898342844935453,5.8748130741294595,19.77752006591998,9.149449140903958,5.069734794152653
1748336536.225939,1748336536488255500,7.715079195532091,4.170049134800256,3.2587664418469804,7.4465163121433156,17.854853968932158,9.524216437269203,5.299844355601673
1748336536.226939,1748336536488255500,6.999420148319956,4.56251716666158,2.7018036439100315,4.464857936338389,18.18445387127293,8.772850733970152,5.2049317911313215
1748336536.227939,1748336536488255500,7.2786645100253295,4.597918637653737,3.2154301583910643,7.245094149601733,18.535416730246894,8.948026978362376,5.507675405133213
1748336536.228939,1748336536488255500,6.3432721945860155,4.420300912503433,2.8955961790826135,3.7842951750236518,19.5837275307474,9.376506851405377,5.412457655568102
1748336536.229939,1748336536488255500,5.626087221900082,3.988158818323313,2.8528702658162177,6.430249946592609,19.45249794000061,9.585863826410717,5.196386608478042
1748336536.230939,1748336536488255500,5.566576128421888,4.848170415356914,2.8171636097293007,5.160679952391125,18.993194372386853,9.289223914304026,5.243995483260598
1748336536.231939,1748336536488255500,5.540635395367291,3.866695150608844,2.7463606677449874,6.241035187841426,17.551194799645987,8.940702536088137,5.170140690328684
1748336536.232939,1748336536488255500,5.726798303170874,4.257332071901608,2.7475814081240273,6.360057374797815,19.522690511795403,9.395428327280495,5.11032441175573
1748336536.233939,1748336536488255500,7.17642750328074,4.580828272347179,3.0390331736198,6.399731437116611,17.81823175756096,9.190343943601794,5.025788140507218
1748336536.234939,1748336536488255500,6.752220221564379,4.970854823450423,3.1553086947233497,8.145390179143652,19.144260994293038,9.362468337046419,5.416730246894741
1748336536.235939,1748336536488255500,6.555375835444197,3.878902554399243,3.2102420117801445,4.589983825189978,18.088320566423537,8.630634479812006,5.192724387340922
1748336536.236939,1748336536488255500,6.057924130985443,4.217047639393292,3.021027253028962,7.126071962645344,17.635120700704977,9.096346934415724,5.316019165623951
1748336536.237939,1748336536488255500,7.72576067384869,4.323862422559282,2.945646534623249,6.115909298989838,20.163579210791344,9.709768974883266,5.390484328745384
1748336536.238939,1748336536488255500,5.6413464766380805,4.529557176427503,3.2599871822260202,8.523819696646015,18.82381664479507,8.957182531205175,5.192114017151402
1748336536.239939,1748336536488255500,7.348857081820124,4.335459456160161,2.7585680715353864,2.7619251075777456,17.784661397137363,9.147007660145878,5.54155095065157
1748336536.240939,1748336536488255500,6.7461165196691795,4.751121555223243,3.120212408825953,8.282723471785637,20.143742179631946,9.661549729911192,5.381328775902585
1748336536.241939,1748336536488255500,5.807672353282266,4.842066713461715,3.0362865077669605,6.292916653950621,19.519638660847804,9.328897976622821,5.378582110049745
1748336536.242939,1748336536488255500,7.618945890682699,4.314096499526963,2.770775475325785,7.6815088351084935,18.576616718039492,9.042023987548449,5.1814325388348035
1748336536.243939,1748336536488255500,6.7461165196691795,4.957426679280984,2.8406628620258187,7.470931119724113,19.980468153935362,9.397869808038575,5.583666493728447
1748336536.244939,1748336536488255500,7.267983031708731,5.008087405011139,3.2444227423932617,4.0040284432508315,20.726645710623494,8.890652180547502,5.5931272316660054
1748336536.245939,1748336536488255500,8.551286355174414,4.956205938901944,3.316141239661855,7.751701406903287,19.745475630970184,8.886989959410382,5.427411725211341
1748336536.246939,1748336536488255500,6.472975859859005,4.828028199102755,3.26059755241554,4.617450483718375,18.39960936307871,9.531540879543442,5.3511154515213475
1748336536.247939,1748336536565912100,8.171330912198249,4.9873348185674615,2.8684347056489763,3.576769310586871,18.837549974059268,9.373455000457778,5.3514206366161075
1748336536.248939,1748336536565912100,6.357005523850216,4.846339304788354,3.3964049195837274,7.7211828974272905,17.989135410626545,9.47355571153905,5.4875331888790555
1748336536.249939,1748336536565912100,6.027405621509445,4.314706869716483,3.211157567064425,4.2542802209540085,20.488601336710715,9.375286111026337,5.300454725791193
1748336536.250939,1748336536565912100,6.538590655232398,4.7627185888241215,2.9499191259498887,7.947019867549669,18.613238929410688,9.88311410870693,5.251930295724357
1748336536.251939,1748336536565912100,8.178960539567248,4.190801721243934,2.8449354533524582,3.4699545274208807,18.054750205999937,9.146397289956358,5.474410229804376
1748336536.252939,1748336536565912100,7.145908993804743,4.520401623584704,2.8766747032074953,5.453657643360699,19.69054231391339,9.577929013946958,5.295876949369792
1748336536.253939,1748336536565912100,8.560441908017212,4.67482528153325,3.1702627643665884,7.397686696981719,18.24549089022492,9.308755760368664,5.2540665913876765
1748336536.254939,1748336536565912100,8.552812280648213,4.627826776940214,2.8864406262398146,6.0762352366710415,19.80803857539598,9.611499374370556,5.570238349559007
1748336536.255939,1748336536565912100,8.543656727805415,4.4074831385235145,3.358256782738731,8.761864070558794,20.07354960783715,9.667043061616871,5.605334635456404
1748336536.256939,1748336536565912100,8.638264107181005,5.1576281014435255,3.3930478835413678,8.230842005676443,19.733268227179785,9.309976500747704,5.177770317697684
1748336536.257939,1748336536565912100,8.520767845698415,4.5930356761375775,2.9529709768974883,5.819879757072664,18.196661275063327,9.581591235084078,5.582445753349407
1748336536.258939,1748336536565912100,6.352427747428816,4.554582354197821,3.2673116245002594,4.1413617358928185,20.6457716605121,8.988311410870693,5.208899197363201
1748336536.259939,1748336536565912100,7.150486770226142,4.1254921109653,3.4498123111667227,4.110843226416821,20.19257179479354,8.878444776757103,5.676747947630238
1748336536.260939,1748336536565912100,7.437360759300516,4.140751365703299,3.0140079958494828,7.702871791741691,19.45402386547441,9.609057893612476,5.602282784508804
1748336536.261939,1748336536565912100,8.650471510971403,4.293343913083285,3.2547990356151004,4.077272865993225,19.95757927182836,10.015564439832758,5.416425061799981
1748336536.262939,1748336536565912100,7.104709006012147,5.077669606616412,3.085421308023316,5.288857692190313,19.77446821497238,9.575487533188879,5.2049317911313215
1748336536.263939,1748336536565912100,8.500930814539018,4.331797235023042,3.1595812860499892,9.967345194860682,20.496230964079714,10.055238502151555,5.613574633014924
1748336536.264939,1748336536565912100,8.127079073458052,5.298013245033113,3.3045442060609758,7.9714346751304666,19.258705404828028,9.548020874660482,5.327616199224829
1748336536.265939,1748336536565912100,8.430738242744225,4.469740897854549,3.225196081423383,7.473982970671712,19.89501632740257,10.020447401348918,5.5601672414319285
1748336536.266939,1748336536565912100,8.192693868831446,4.721213415936766,3.3823664052247686,8.835108493301187,20.680867946409496,10.075380718405713,5.2861110263374735
1748336536.267939,1748336536565912100,9.082308420056764,4.9073763237403485,3.4598834192938015,8.081301309244056,19.98809778130436,9.486373485518968,5.4383983886227
1748336536.268939,1748336536565912100,9.204382457960754,4.428846095156713,3.065889461958678,9.701834162419507,19.109164708395642,9.78667561876278,5.738090151676992
1748336536.269939,1748336536565912100,6.537064729758598,4.990997039704581,2.9410687582018493,8.175908688619648,20.19562364574114,9.574266792809839,5.446333201086459
1748336536.270939,1748336536565912100,9.431745353556932,4.386730552079836,3.2865382854701375,4.855494857631154,18.706320383312477,9.138462477492599,5.579699087496567
1748336536.271939,1748336536565912100,7.422101504562518,5.029450361644337,3.1781975768303474,6.543168431653799,19.864497817926573,9.208044679097872,5.595568712424085
1748336536.272939,1748336536565912100,7.9958494827112645,4.865871150852993,3.4192938016907255,5.606250190740685,19.914853358561967,8.957792901394695,5.397198400830104
1748336536.273939,1748336536565912100,6.920072023682363,5.261391033661916,3.383281960509049,6.924649800103762,21.311075167088838,9.735404522843105,5.588854640339366
1748336536.274939,1748336536565912100,8.766441846980193,5.164952543717765,3.5233619190038756,7.815790276802881,20.062868129520552,9.409466841639455,5.270851771599475
1748336536.275939,1748336536565912100,9.057893612475967,4.837794122135075,3.020111697744682,10.217596972563861,21.30191961424604,9.897762993255409,5.232093264564958
1748336536.276939,1748336536565912100,9.431745353556932,4.384899441511276,3.0594805749687186,7.351908932767723,19.35483870967742,9.135410626545,5.5684072389904475
1748336536.277939,1748336536565912100,8.508560441908017,5.011749626148259,3.380535294656209,5.621509445478683,20.943327127903075,10.104068117313151,5.620593890194403
1748336536.278939,1748336536565912100,9.111301004058962,4.78102969450972,3.5706656086916717,6.7629016998809774,21.09439374980926,9.261146885586108,5.32609027375103
1748336536.279939,1748336536565912100,7.257301553392132,5.0361644337290565,3.095187231055635,7.364116336558123,21.684926908169807,9.255043183690908,5.457930234687338
1748336536.280939,1748336536565912100,7.106234931485947,4.588763084810938,3.011261329996643,6.918546098208563,21.146275215918454,9.950254829554124,5.7625049592577895
1748336536.281939,1748336536565912100,8.120975371562853,4.874416333506272,3.4702597125156407,5.166783654286324,20.244453260902738,9.641407513657033,5.688344981231117
1748336536.282939,1748336536565912100,8.48261970885342,4.485610522782068,3.5483870967741935,6.646931363872188,21.568956572161014,10.086367381817071,5.279702139347514
1748336536.283939,1748336536565912100,8.729819635608996,5.282753990295114,3.454390087588122,8.221686452833643,19.68291268654439,10.160222174748986,5.724051637318033
1748336536.284939,1748336536565912100,8.522293771172215,4.45997497482223,3.3198034607989744,6.534012878810999,21.314127018036437,9.924008911404767,5.268410290841396
1748336536.285939,1748336536565912100,8.554338206122013,5.506759849848933,3.5374004333628344,9.7872859889523,21.361430707724235,9.45646534623249,5.4957731864375745
1748336536.286939,1748336536565912100,7.081820123905148,5.204016235847042,3.0182805871761222,8.349864192632833,21.30344553971984,10.007629627368999,5.395672475356304
1748336536.287939,1748336536565912100,7.126071962645344,5.238196966460158,3.04330576494644,6.448561052278206,20.062868129520552,9.948423718985564,5.747856074709311
1748336536.288939,1748336536565912100,9.929197058015687,5.208288827173681,3.206579790643025,8.197271645252846,20.484023560289316,10.170598467970825,5.32151249732963
1748336536.289939,1748336536565912100,7.443464461195716,4.628437147129734,3.58592486342967,6.247138889736625,20.00793481246376,9.580370494705038,5.76738792077395
1748336536.290939,1748336536565912100,9.486678670613728,4.756614886928922,3.5795159764397106,5.981627857295449,19.87823114719077,9.465620899075288,5.408795434430982
1748336536.291939,1748336536565912100,9.611804559465316,5.530564287240211,3.5792107913449507,7.138279366435744,21.67119357890561,9.88372447889645,5.313577684865871
1748336536.292939,1748336536565912100,7.655568102053896,4.919583727530747,3.3216345713675346,6.863612781151769,19.719534897915587,10.236518448438979,5.667897579882198
1748336536.293939,1748336536565912100,9.869685964537492,5.131382183294168,3.4962004455702385,9.161656544694358,22.19000823999756,10.337229529709768,5.819269386883144
1748336536.294939,1748336536565912100,7.603686635944701,4.965361491744743,3.2343516342661824,10.98666341135899,19.733268227179785,10.353099154637288,5.748771629993591
1748336536.295939,1748336536565912100,7.28629413739433,5.3016754661702326,3.556932279427473,10.306100650044252,21.454512161626024,10.176702169866024,5.3834650715659045
1748336536.296939,1748336536565912100,8.348338267159033,5.31937620166631,3.6243781853694266,10.379345072786645,21.94433423871578,9.24405652027955,5.7777642139957885
1748336536.297939,1748336536565912100,7.27713858455153,4.825586718344676,3.3317056794946134,8.819849238563188,19.77141636402478,10.31891842402417,5.619678334910123
1748336536.298939,1748336536565912100,9.54771568956572,5.65080721457564,3.2145146031067844,7.644886623737297,19.426557206946015,10.152287362285225,5.460371715445418
1748336536.299939,1748336536565912100,9.732352671895505,5.597094637897885,3.2911160618915374,9.588915677358317,20.97384563737907,10.427564317758721,5.850093081453902
1748336536.300939,1748336536565912100,8.02636799218726,5.562303537095248,3.3204138309884943,10.19013031403546,20.485549485763116,9.289834284493546,5.670339060640278
1748336536.301939,1748336536565912100,7.733390301217689,4.988555558946501,3.6429944761497848,8.755760368663594,20.015564439832758,10.386669515060884,5.413373210852382
1748336536.302939,1748336536565912100,10.084841456343272,5.144810327463607,3.242591631824702,11.52684102908414,21.343119602038637,9.941099276711325,5.717642750328074
1748336536.303939,1748336536565912100,7.483138523514512,5.658742027039399,3.198644978179266,9.033478804895168,20.268868068483535,9.629810480056154,5.75731681264687
1748336536.304939,1748336536565912100,10.339671010467848,5.362102114932707,3.5935544907986694,9.921567430646688,20.76174199652089,10.271919919431134,5.796990874965666
1748336536.305939,1748336536565912100,9.042634357737967,4.66933194982757,3.130588702047792,7.428205206457717,21.765800958281197,9.701223792229987,5.899533066805017
1748336536.306939,1748336536565912100,9.826960051271097,4.717551194799646,3.510849330118717,9.44547868282113,19.621875667592395,10.129703665272988,5.944395275734733
1748336536.307939,1748336536565912100,9.67284157841731,4.9879451887569815,3.6313974425489057,9.735404522843105,21.51554918057802,10.038148136844997,5.526291695913572
1748336536.308939,1748336536565912100,8.963286233100375,5.578173162022766,3.3545945616016115,11.85949278237251,19.646290475173192,9.903866695150608,5.748771629993591
1748336536.309939,1748336536565912100,8.763389996032593,4.725486007263405,3.3225501266518145,9.277626880703147,21.420941801202428,10.403149510177922,5.637073885311441
1748336536.310939,1748336536565912100,8.792382580034792,5.343791009247108,3.161107211523789,12.50343333231605,22.580645161290324,10.390942106387524,5.645313882869961
1748336536.311939,1748336536565912100,8.671834467604603,5.4383983886227,3.4598834192938015,11.172826319162573,21.364482558671835,9.410077211828975,5.614795373393964
1748336536.312939,1748336536565912100,10.515152439954834,5.75884273812067,3.7449262977996156,8.435316019165624,21.539963988158817,10.074770348216193,5.43870357371746
1748336536.313939,1748336536565912100,8.648945585497604,5.337076937162389,3.2203131199072237,9.540086062196721,22.363963744010743,9.749443037202063,5.8665730765709405
1748336536.314939,1748336536565912100,9.527878658406323,5.009918515579699,3.345439008758812,12.753685110019227,21.449934385204624,10.444044312875759,5.5525376140629294
1748336536.315939,1748336536565912100,9.974974822229681,5.8021790215765865,3.3222449415570545,9.027375102999969,20.366527298806723,9.941099276711325,5.941648609881893
1748336536.316939,1748336536565912100,7.908871730704671,5.968199713126011,3.224890896328623,10.724204229865412,21.680349131748407,9.723807489242226,5.514389477217932
1748336536.317939,1748336536565912100,8.546708578753014,5.379802850428785,3.770867030854213,8.035523545030061,19.99725333414716,9.521164586321603,5.619983520004883
1748336536.318939,1748336536565912100,9.430219428083133,5.385906552323984,3.447981200598163,9.079256569109164,22.650837733085115,10.157780693990906,5.597705008087405
1748336536.319939,1748336536565912100,9.117404705954161,5.950498977629932,3.5352641376995146,10.315256202887051,22.409741508224737,10.400097659230322,5.908383434553056
1748336536.320939,1748336536565912100,10.55330057679983,5.202795495468001,3.775444807275613,11.078218939786982,20.735801263466293,10.589312417981505,5.863521225623341
1748336536.321939,1748336536565912100,10.296945097201453,5.399945066682943,3.3231604968413344,8.346812341685233,20.039979247413555,9.517502365184484,5.710013122959075
1748336536.322939,1748336536565912100,8.410901211584825,4.861598559526353,3.3509323404644915,12.814722128971221,22.441785943174537,10.43427838984344,5.909909360026856
1748336536.323939,1748336536565912100,8.928189947202979,5.793633838923307,3.781853694265572,11.651966917935727,22.540971098971525,9.77935117648854,5.746330149235511
1748336536.324939,1748336536565912100,8.288827173680836,4.904934842982269,3.448286385692923,7.901242103335672,22.18695638904996,9.990539262062441,5.5601672414319285
1748336536.325939,1748336536565912100,8.638264107181005,5.773491622669149,3.3210242011780147,9.610278633991516,20.242927335428938,10.139469588305307,5.672170171208839
1748336536.326939,1748336536565912100,8.59859004486221,5.970641193884091,3.324991607409894,12.72316660054323,20.18341624195074,9.737235633411665,5.952635273293252
1748336536.327939,1748336536565912100,9.863582262642293,5.3187658314767905,3.575548570207831,9.439374980925932,22.11828974272897,10.574663533433027,6.026184881130406
1748336536.328939,1748336536565912100,8.496353038117618,5.098422193060091,3.5920285653248696,13.678395947141942,22.551652577288124,10.614337595751824,5.515305032502212
1748336536.329939,1748336536565912100,10.678426465651418,5.392010254219184,3.5920285653248696,13.299966429639575,22.19458601641896,10.09125034333323,5.645619067964721
1748336536.330939,1748336536565912100,11.18808557390057,5.811334574419385,3.6252937406537065,13.821832941679128,21.02267525254067,9.718924527726065,5.600451673940245
1748336536.331939,1748336536565912100,9.732352671895505,5.376140629291665,3.412274544511246,11.789300210577716,21.66814172795801,10.401318399609362,6.055177465132603
1748336536.332939,1748336536565912100,11.247596667378765,5.2461317789239175,3.58806115909299,12.27454451124607,20.967741935483872,10.65889461958678,5.781731620227668
1748336536.333939,1748336536565912100,9.942930387279885,5.658131656849879,3.487350077822199,10.266426587725455,21.33243812372204,9.79522080141606,5.670339060640278
1748336536.334939,1748336536565912100,11.128574480422376,5.87237159337138,3.775444807275613,9.68352305673391,22.26630451368755,10.426343577379681,5.663014618366039
1748336536.335939,1748336536565912100,8.583330790124212,5.862605670339061,3.8123722037415693,13.031403546250802,21.367534409619434,9.665822321237831,5.796380504776146
